,Standardized Type,Start time,Closed time,Location,Duration,Max Lanes Closed
105,Collision,2019-03-23 10:49:00,2019-03-23 11:56:00,I-495,Level_3,1.0
106,Collision,2019-03-23 20:17:00,2019-03-23 21:42:00,I-495,Level_3,1.0
107,Collision,2019-03-23 20:54:00,2019-03-23 22:16:00,I-495,Level_3,0.0
108,Collision,2019-03-24 03:26:00,2019-03-24 03:57:00,I-495,Level_2,1.0
109,Collision,2019-03-24 16:45:00,2019-03-24 17:44:00,I-495,Level_2,1.0
110,Collision,2019-03-24 18:03:00,2019-03-24 18:38:00,I-495,Level_2,1.0
111,Collision,2019-03-25 09:56:00,2019-03-25 10:43:00,I-495,Level_2,1.0
112,Collision,2019-03-26 07:46:00,2019-03-26 08:43:00,I-495,Level_2,1.0
113,Collision,2019-03-26 13:23:00,2019-03-26 14:44:00,I-495,Level_3,1.0
114,Collision,2019-03-26 16:47:00,2019-03-26 18:48:00,I-495,Level_4,1.0
115,Collision,2019-03-27 09:25:00,2019-03-27 10:01:00,I-495,Level_2,1.0
116,Collision,2019-03-27 12:18:00,2019-03-27 12:57:00,I-495,Level_2,1.0
117,Collision,2019-03-27 14:48:00,2019-03-27 16:14:00,I-495,Level_3,1.0
118,Collision,2019-03-27 15:31:00,2019-03-27 17:40:00,I-495,Level_4,1.0
119,Collision,2019-03-27 17:34:00,2019-03-27 17:43:00,I-495,Level_1,1.0
120,Collision,2019-03-27 17:45:00,2019-03-27 18:38:00,I-495,Level_2,1.0
121,Collision,2019-03-29 15:58:00,2019-03-29 17:06:00,I-495,Level_3,1.0
122,Collision,2019-03-29 19:03:00,2019-03-29 19:14:00,I-495,Level_1,2.0
123,Collision,2019-03-31 18:01:00,2019-03-31 19:27:00,I-495,Level_3,1.0
124,Collision,2019-03-01 21:28:00,2019-03-01 22:24:00,I-495,Level_2,1.0
125,Collision,2019-01-01 08:16:00,2019-01-01 08:55:00,I-495,Level_2,0.0
126,Collision,2019-01-02 16:22:00,2019-01-02 17:43:00,I-495,Level_3,1.0
127,Collision,2019-01-02 17:58:00,2019-01-02 18:56:00,I-495,Level_2,1.0
128,Collision,2019-01-03 11:15:00,2019-01-18 03:41:00,I-495,Level_5,1.0
129,Collision,2019-01-03 11:58:00,2019-01-03 12:08:00,I-495,Level_1,1.0
130,Collision,2019-01-03 17:37:00,2019-01-03 19:26:00,I-495,Level_3,1.0
131,Collision,2019-01-04 17:03:00,2019-01-04 17:35:00,I-495,Level_2,1.0
132,Collision,2019-01-04 18:04:00,2019-01-04 18:39:00,I-495,Level_2,1.0
133,Collision,2019-01-04 20:10:00,2019-01-04 21:30:00,I-495,Level_3,5.0
134,Collision,2019-01-04 21:39:00,2019-01-04 23:19:00,I-495,Level_3,2.0
135,Collision,2019-01-05 06:33:00,2019-01-05 08:59:00,I-495,Level_4,1.0
136,Collision,2019-01-05 16:04:00,2019-01-05 16:50:00,I-495,Level_2,0.0
137,Collision,2019-01-06 09:24:00,2019-01-06 10:29:00,I-495,Level_3,1.0
138,Collision,2019-01-07 07:46:00,2019-01-07 08:16:00,I-495,Level_1,1.0
139,Collision,2019-01-07 14:49:00,2019-01-07 15:02:00,I-495,Level_1,2.0
140,Collision,2019-01-07 19:30:00,2019-01-07 21:05:00,I-495,Level_3,1.0
141,Collision,2019-01-08 10:04:00,2019-01-08 10:31:00,I-495,Level_1,1.0
142,Collision,2019-01-08 15:15:00,2019-01-08 15:58:00,I-495,Level_2,1.0
143,Collision,2019-01-08 15:35:00,2019-01-08 16:24:00,I-495,Level_2,1.0
144,Collision,2019-01-08 17:32:00,2019-01-08 18:30:00,I-495,Level_2,1.0
145,Collision,2019-01-08 20:13:00,2019-01-08 22:02:00,I-495,Level_3,1.0
146,Collision,2019-01-09 09:41:00,2019-01-09 10:10:00,I-495,Level_1,1.0
147,Collision,2019-01-09 12:58:00,2019-01-09 14:12:00,I-495,Level_3,1.0
148,Collision,2019-01-09 18:47:00,2019-01-09 19:17:00,I-495,Level_1,1.0
149,Collision,2019-01-10 06:41:00,2019-01-10 07:18:00,I-495,Level_2,1.0
150,Collision,2019-01-10 09:04:00,2019-01-10 10:32:00,I-495,Level_3,1.0
151,Collision,2019-01-10 14:34:00,2019-01-10 15:15:00,I-495,Level_2,1.0
152,Collision,2019-01-10 14:41:00,2019-01-10 15:55:00,I-495,Level_3,2.0
153,Collision,2019-01-10 15:28:00,2019-01-10 16:06:00,I-495,Level_2,1.0
154,Collision,2019-01-10 15:58:00,2019-01-10 16:19:00,I-495,Level_1,1.0
155,Collision,2019-01-10 16:28:00,2019-01-10 17:12:00,I-495,Level_2,1.0
156,Collision,2019-01-10 16:31:00,2019-01-10 16:58:00,I-495,Level_1,1.0
157,Collision,2019-01-11 17:59:00,2019-01-11 19:08:00,I-495,Level_3,1.0
158,Collision,2019-01-11 19:10:00,2019-01-12 07:20:00,I-495,Level_5,2.0
159,Collision,2019-01-12 10:18:00,2019-01-12 11:14:00,I-495,Level_2,0.0
160,Collision,2019-01-12 11:01:00,2019-01-12 11:13:00,I-495,Level_1,0.0
161,Collision,2019-01-13 06:59:00,2019-01-13 07:38:00,I-495,Level_2,0.0
162,Collision,2019-01-13 20:04:00,2019-01-13 21:59:00,I-495,Level_3,0.0
163,Collision,2019-01-14 00:13:00,2019-01-14 01:54:00,I-495,Level_3,2.0
164,Collision,2019-01-14 06:29:00,2019-01-14 08:48:00,I-495,Level_4,3.0
165,Collision,2019-01-15 10:18:00,2019-01-15 10:35:00,I-495,Level_1,1.0
166,Collision,2019-01-15 15:41:00,2019-01-15 16:42:00,I-495,Level_3,5.0
167,Collision,2019-01-15 18:54:00,2019-01-15 19:40:00,I-495,Level_2,1.0
168,Collision,2019-01-16 05:40:00,2019-01-16 06:07:00,I-495,Level_1,3.0
169,Collision,2019-01-16 06:48:00,2019-01-16 07:05:00,I-495,Level_1,2.0
170,Collision,2019-01-16 10:44:00,2019-01-16 11:46:00,I-495,Level_3,2.0
171,Collision,2019-01-16 12:38:00,2019-01-16 13:21:00,I-495,Level_2,1.0
172,Collision,2019-01-16 17:33:00,2019-01-16 18:52:00,I-495,Level_3,1.0
173,Collision,2019-01-16 20:40:00,2019-01-16 21:19:00,I-495,Level_2,2.0
174,Collision,2019-01-17 10:14:00,2019-01-17 11:23:00,I-495,Level_3,3.0
175,Collision,2019-01-17 15:16:00,2019-01-17 15:59:00,I-495,Level_2,1.0
176,Collision,2019-01-17 17:33:00,2019-01-17 18:38:00,I-495,Level_3,1.0
177,Collision,2019-01-18 14:20:00,2019-01-18 18:58:00,I-495,Level_5,4.0
178,Collision,2019-01-18 18:23:00,2019-01-18 20:03:00,I-495,Level_3,2.0
179,Collision,2019-01-19 12:04:00,2019-01-19 12:54:00,I-495,Level_2,1.0
180,Collision,2019-01-19 18:20:00,2019-01-19 18:44:00,I-495,Level_1,3.0
181,Collision,2019-01-20 01:21:00,2019-01-20 02:02:00,I-495,Level_2,1.0
182,Collision,2019-01-22 16:37:00,2019-01-22 17:16:00,I-495,Level_2,1.0
183,Collision,2019-01-23 09:25:00,2019-01-23 10:30:00,I-495,Level_3,1.0
184,Collision,2019-01-23 13:29:00,2019-01-23 14:45:00,I-495,Level_3,1.0
185,Collision,2019-01-23 23:09:00,2019-01-23 23:21:00,I-495,Level_1,2.0
186,Collision,2019-01-24 05:00:00,2019-01-24 06:15:00,I-495,Level_3,1.0
187,Collision,2019-01-24 13:20:00,2019-01-24 14:25:00,I-495,Level_3,0.0
188,Collision,2019-01-24 19:27:00,2019-01-24 21:09:00,I-495,Level_3,1.0
189,Collision,2019-01-25 16:26:00,2019-01-25 17:32:00,I-495,Level_3,1.0
190,Collision,2019-01-25 18:59:00,2019-01-25 20:24:00,I-495,Level_3,1.0
191,Collision,2019-01-28 11:16:00,2019-01-28 12:07:00,I-495,Level_2,1.0
192,Collision,2019-01-29 08:14:00,2019-01-29 09:20:00,I-495,Level_3,2.0
193,Collision,2019-01-30 06:58:00,2019-01-30 08:35:00,I-495,Level_3,0.0
194,Collision,2019-01-30 08:18:00,2019-01-30 09:20:00,I-495,Level_3,0.0
195,Collision,2019-01-30 16:19:00,2019-01-30 16:35:00,I-495,Level_1,1.0
196,Collision,2019-01-30 17:18:00,2019-01-31 23:34:00,I-495,Level_5,1.0
197,Collision,2019-01-30 19:47:00,2019-01-30 21:03:00,I-495,Level_3,1.0
198,Collision,2019-01-31 10:29:00,2019-01-31 11:21:00,I-495,Level_2,1.0
199,Collision,2019-01-31 10:43:00,2019-01-31 11:12:00,I-495,Level_1,1.0
200,Collision,2019-01-31 17:21:00,2019-01-31 18:29:00,I-495,Level_3,1.0
201,Collision,2019-05-01 09:14:00,2019-05-01 10:03:00,I-495,Level_2,1.0
202,Collision,2019-05-01 16:11:00,2019-05-01 18:00:00,I-495,Level_3,1.0
203,Collision,2019-05-01 17:43:00,2019-05-01 18:42:00,I-495,Level_2,1.0
204,Collision,2019-05-02 09:02:00,2019-05-02 09:27:00,I-495,Level_1,1.0
205,Collision,2019-05-03 08:22:00,2019-05-03 09:21:00,I-495,Level_2,1.0
206,Collision,2019-05-04 12:18:00,2019-05-04 12:55:00,I-495,Level_2,1.0
207,Collision,2019-05-04 23:35:00,2019-05-05 00:22:00,I-495,Level_2,2.0
208,Collision,2019-05-05 02:30:00,2019-05-05 03:00:00,I-495,Level_1,1.0
209,Collision,2019-05-06 02:32:00,2019-05-06 03:49:00,I-495,Level_3,3.0
210,Collision,2019-05-06 10:04:00,2019-05-06 10:33:00,I-495,Level_1,1.0
211,Collision,2019-05-07 07:46:00,2019-05-07 10:14:00,I-495,Level_4,3.0
212,Collision,2019-05-07 22:02:00,2019-05-07 23:06:00,I-495,Level_3,3.0
213,Collision,2019-05-08 10:53:00,2019-05-08 12:18:00,I-495,Level_3,1.0
214,Collision,2019-05-08 15:34:00,2019-05-08 16:12:00,I-495,Level_2,2.0
215,Collision,2019-05-09 14:42:00,2019-05-09 15:36:00,I-495,Level_2,2.0
216,Collision,2019-05-10 01:14:00,2019-05-10 03:34:00,I-495,Level_4,1.0
217,Collision,2019-05-10 16:26:00,2019-05-10 17:58:00,I-495,Level_3,1.0
218,Collision,2019-05-11 09:55:00,2019-05-11 13:17:00,I-495,Level_4,1.0
219,Collision,2019-05-11 17:15:00,2019-05-11 17:48:00,I-495,Level_2,1.0
220,Collision,2019-05-12 03:10:00,2019-05-12 04:28:00,I-495,Level_3,1.0
221,Collision,2019-05-12 08:49:00,2019-05-12 08:58:00,I-495,Level_1,2.0
222,Collision,2019-05-12 12:50:00,2019-05-12 12:57:00,I-495,Level_1,1.0
223,Collision,2019-05-12 12:59:00,2019-05-12 13:44:00,I-495,Level_2,1.0
224,Collision,2019-05-12 14:57:00,2019-05-12 16:17:00,I-495,Level_3,2.0
225,Collision,2019-05-12 16:46:00,2019-05-12 17:33:00,I-495,Level_2,1.0
226,Collision,2019-05-13 12:55:00,2019-05-13 13:58:00,I-495,Level_3,2.0
227,Collision,2019-05-13 13:50:00,2019-05-13 14:01:00,I-495,Level_1,1.0
228,Collision,2019-05-13 13:35:00,2019-05-13 14:27:00,I-495,Level_2,1.0
229,Collision,2019-05-14 07:55:00,2019-05-14 09:16:00,I-495,Level_3,1.0
230,Collision,2019-05-14 08:01:00,2019-05-14 09:20:00,I-495,Level_3,3.0
231,Collision,2019-05-14 11:37:00,2019-05-14 12:32:00,I-495,Level_2,1.0
232,Collision,2019-05-14 19:20:00,2019-05-14 20:22:00,I-495,Level_3,1.0
233,Collision,2019-05-14 19:15:00,2019-05-14 20:31:00,I-495,Level_3,1.0
234,Collision,2019-05-14 22:08:00,2019-05-14 22:19:00,I-495,Level_1,2.0
235,Collision,2019-05-16 10:42:00,2019-05-16 12:18:00,I-495,Level_3,1.0
236,Collision,2019-05-16 15:36:00,2019-05-16 15:41:00,I-495,Level_1,1.0
237,Collision,2019-05-17 14:02:00,2019-05-17 14:57:00,I-495,Level_2,1.0
238,Collision,2019-05-19 11:06:00,2019-05-19 12:15:00,I-495,Level_3,4.0
239,Collision,2019-05-20 18:03:00,2019-05-20 19:02:00,I-495,Level_2,1.0
240,Collision,2019-05-21 07:25:00,2019-05-21 09:17:00,I-495,Level_3,1.0
241,Collision,2019-05-21 16:52:00,2019-05-21 18:01:00,I-495,Level_3,0.0
242,Collision,2019-05-22 11:23:00,2019-05-22 12:28:00,I-495,Level_3,3.0
243,Collision,2019-05-22 14:31:00,2019-05-22 15:45:00,I-495,Level_3,2.0
244,Collision,2019-05-22 18:49:00,2019-05-22 20:34:00,I-495,Level_3,1.0
245,Collision,2019-05-23 03:46:00,2019-05-23 04:52:00,I-495,Level_3,1.0
246,Collision,2019-05-23 09:28:00,2019-05-23 10:03:00,I-495,Level_2,1.0
247,Collision,2019-05-23 11:38:00,2019-05-23 11:54:00,I-495,Level_1,1.0
248,Collision,2019-05-23 15:58:00,2019-05-23 17:52:00,I-495,Level_3,1.0
249,Collision,2019-05-24 14:28:00,2019-05-24 15:33:00,I-495,Level_3,1.0
250,Collision,2019-05-27 15:29:00,2019-05-27 16:27:00,I-495,Level_2,1.0
251,Collision,2019-05-28 07:23:00,2019-05-28 08:09:00,I-495,Level_2,2.0
252,Collision,2019-05-28 07:58:00,2019-05-28 08:46:00,I-495,Level_2,1.0
253,Collision,2019-05-28 08:57:00,2019-05-28 09:38:00,I-495,Level_2,1.0
254,Collision,2019-05-28 17:55:00,2019-05-28 19:12:00,I-495,Level_3,1.0
255,Collision,2019-05-28 18:38:00,2019-05-28 19:17:00,I-495,Level_2,1.0
256,Collision,2019-05-29 08:12:00,2019-05-29 09:28:00,I-495,Level_3,2.0
257,Collision,2019-05-29 14:11:00,2019-05-29 14:50:00,I-495,Level_2,1.0
258,Collision,2019-05-29 15:53:00,2019-05-29 17:41:00,I-495,Level_3,1.0
259,Collision,2019-05-29 17:18:00,2019-05-29 18:14:00,I-495,Level_2,1.0
260,Collision,2019-05-29 19:57:00,2019-05-29 23:32:00,I-495,Level_4,3.0
261,Collision,2019-05-30 10:38:00,2019-05-30 11:29:00,I-495,Level_2,1.0
262,Collision,2019-05-30 17:15:00,2019-05-30 18:28:00,I-495,Level_3,1.0
263,Collision,2019-05-30 18:57:00,2019-05-30 20:20:00,I-495,Level_3,1.0
264,Collision,2019-04-03 13:42:00,2019-04-03 16:36:00,I-495,Level_4,1.0
265,Collision,2019-04-03 15:26:00,2019-04-03 16:09:00,I-495,Level_2,1.0
266,Collision,2019-04-03 16:10:00,2019-04-03 16:43:00,I-495,Level_2,1.0
267,Collision,2019-04-03 17:02:00,2019-04-03 17:38:00,I-495,Level_2,1.0
268,Collision,2019-04-03 17:52:00,2019-04-03 18:50:00,I-495,Level_2,1.0
269,Collision,2019-04-03 19:26:00,2019-04-03 19:33:00,I-495,Level_1,1.0
270,Collision,2019-04-04 08:31:00,2019-04-04 09:27:00,I-495,Level_2,1.0
271,Collision,2019-04-04 10:29:00,2019-04-04 11:04:00,I-495,Level_2,1.0
272,Collision,2019-04-04 12:58:00,2019-04-04 15:19:00,I-495,Level_4,1.0
273,Collision,2019-04-06 03:26:00,2019-04-06 04:40:00,I-495,Level_3,1.0
274,Collision,2019-04-06 18:56:00,2019-04-06 19:30:00,I-495,Level_2,1.0
275,Collision,2019-04-07 03:04:00,2019-04-07 05:27:00,I-495,Level_4,0.0
276,Collision,2019-04-07 05:08:00,2019-04-07 05:57:00,I-495,Level_2,1.0
277,Collision,2019-04-08 08:21:00,2019-04-08 10:00:00,I-495,Level_3,1.0
278,Collision,2019-04-08 10:52:00,2019-04-08 11:37:00,I-495,Level_2,1.0
279,Collision,2019-04-10 15:35:00,2019-04-10 15:47:00,I-495,Level_1,1.0
280,Collision,2019-04-10 17:23:00,2019-04-10 18:07:00,I-495,Level_2,1.0
281,Collision,2019-04-10 18:38:00,2019-04-10 19:09:00,I-495,Level_2,1.0
282,Collision,2019-04-11 16:20:00,2019-04-11 16:48:00,I-495,Level_1,1.0
283,Collision,2019-04-11 17:34:00,2019-04-11 17:39:00,I-495,Level_1,0.0
284,Collision,2019-04-11 19:01:00,2019-04-11 19:33:00,I-495,Level_2,1.0
285,Collision,2019-04-12 15:10:00,2019-04-12 15:51:00,I-495,Level_2,1.0
286,Collision,2019-04-13 09:10:00,2019-04-13 10:51:00,I-495,Level_3,2.0
287,Collision,2019-04-14 10:36:00,2019-04-14 11:34:00,I-495,Level_2,1.0
288,Collision,2019-04-14 12:33:00,2019-04-14 14:03:00,I-495,Level_3,3.0
289,Collision,2019-04-15 11:34:00,2019-04-15 13:44:00,I-495,Level_4,5.0
290,Collision,2019-04-15 13:36:00,2019-04-15 14:29:00,I-495,Level_2,0.0
291,Collision,2019-04-15 14:06:00,2019-04-15 14:26:00,I-495,Level_1,0.0
292,Collision,2019-04-15 16:13:00,2019-04-15 16:37:00,I-495,Level_1,1.0
293,Collision,2019-04-15 17:59:00,2019-04-15 18:49:00,I-495,Level_2,1.0
294,Collision,2019-04-15 18:10:00,2019-04-15 19:02:00,I-495,Level_2,1.0
295,Collision,2019-04-16 18:00:00,2019-04-16 18:18:00,I-495,Level_1,1.0
296,Collision,2019-04-16 18:48:00,2019-04-16 19:17:00,I-495,Level_1,1.0
297,Collision,2019-04-17 09:34:00,2019-04-17 10:28:00,I-495,Level_2,1.0
298,Collision,2019-04-18 15:44:00,2019-04-18 17:20:00,I-495,Level_3,1.0
299,Collision,2019-04-18 17:15:00,2019-04-18 17:56:00,I-495,Level_2,1.0
300,Collision,2019-04-19 17:45:00,2019-04-19 17:51:00,I-495,Level_1,2.0
301,Collision,2019-04-19 17:37:00,2019-04-19 18:15:00,I-495,Level_2,1.0
302,Collision,2019-04-19 21:55:00,2019-04-19 22:40:00,I-495,Level_2,1.0
303,Collision,2019-04-20 15:43:00,2019-04-20 16:38:00,I-495,Level_2,1.0
304,Collision,2019-04-22 09:20:00,2019-04-22 09:46:00,I-495,Level_1,1.0
305,Collision,2019-04-22 14:17:00,2019-04-22 15:24:00,I-495,Level_3,1.0
306,Collision,2019-04-22 18:14:00,2019-04-22 19:19:00,I-495,Level_3,1.0
307,Collision,2019-04-22 22:20:00,2019-04-22 22:48:00,I-495,Level_1,1.0
